lang,kind,number,gender,case,v1,v2,change
sk,cardinal,3000,feminine,dative,tritisícej,tritisíc,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3000,feminine,instrumental,tritisícou,tritisíc,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3000,feminine,locative,tritisícej,tritisíc,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3000,neuter,genitive,tritisíceho,tritisíc,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3000,neuter,dative,tritisícemu,tritisíc,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3000,neuter,instrumental,tritisícim,tritisíc,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3000,neuter,locative,tritisícom,tritisíc,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3003,masculine,genitive,tritisícehotroch,tritisíc troch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3003,masculine,dative,tritisícemutrom,tritisíc trom,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3003,masculine,accusative,tritisíctroch,tritisíctri,masc. accusative: inanimate by default (animacy= gives the old form)
sk,cardinal,3003,masculine,instrumental,tritisícimtroma,tritisíc troma,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3003,masculine,locative,tritisícomtroch,tritisíc troch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3003,feminine,genitive,tritisícejtroch,tritisíc troch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3003,feminine,dative,tritisícejtrom,tritisíc trom,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3003,feminine,instrumental,tritisícoutromi,tritisíc tromi,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3003,feminine,locative,tritisícejtroch,tritisíc troch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3003,neuter,genitive,tritisícehotroch,tritisíc troch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3003,neuter,dative,tritisícemutrom,tritisíc trom,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3003,neuter,instrumental,tritisícimtroma,tritisíc troma,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3003,neuter,locative,tritisícomtroch,tritisíc troch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3013,masculine,genitive,tritisícehotrinástich,tritisíctrinástich,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3013,masculine,dative,tritisícemutrinástim,tritisíctrinástim,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3013,masculine,instrumental,tritisícimtrinástimi,tritisíctrinástimi,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3013,masculine,locative,tritisícomtrinástich,tritisíctrinástich,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3013,feminine,genitive,tritisícejtrinástich,tritisíctrinástich,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3013,feminine,dative,tritisícejtrinástim,tritisíctrinástim,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3013,feminine,instrumental,tritisícoutrinástimi,tritisíctrinástimi,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3013,feminine,locative,tritisícejtrinástich,tritisíctrinástich,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3013,neuter,genitive,tritisícehotrinástich,tritisíctrinástich,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3013,neuter,dative,tritisícemutrinástim,tritisíctrinástim,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3013,neuter,instrumental,tritisícimtrinástimi,tritisíctrinástimi,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3013,neuter,locative,tritisícomtrinástich,tritisíctrinástich,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3033,masculine,genitive,tritisícehotridsiatehotretieho,tritisíctridsiatich troch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3033,masculine,dative,tritisícemutridsiatemutretiemu,tritisíctridsiatim trom,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3033,masculine,instrumental,tritisícimtridsiatymtretím,tritisíctridsiatimi troma,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3033,masculine,locative,tritisícomtridsiatomtreťom,tritisíctridsiatich troch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3033,feminine,genitive,tritisícejtridsiatehotretej,tritisíctridsiatich troch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3033,feminine,dative,tritisícejtridsiatemutretej,tritisíctridsiatim trom,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3033,feminine,instrumental,tritisícoutridsiatymtreťou,tritisíctridsiatimi tromi,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3033,feminine,locative,tritisícejtridsiatomtretej,tritisíctridsiatich troch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3033,neuter,genitive,tritisícehotridsiatehotretieho,tritisíctridsiatich troch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3033,neuter,dative,tritisícemutridsiatemutretiemu,tritisíctridsiatim trom,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3033,neuter,instrumental,tritisícimtridsiatymtretím,tritisíctridsiatimi troma,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3033,neuter,locative,tritisícomtridsiatomtreťom,tritisíctridsiatich troch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3333,masculine,genitive,tritisícehotristotridsiatehotretieho,tritisíctristotridsiatich troch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3333,masculine,dative,tritisícemutristotridsiatemutretiemu,tritisíctristotridsiatim trom,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3333,masculine,instrumental,tritisícimtristotridsiatymtretím,tritisíctristotridsiatimi troma,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3333,masculine,locative,tritisícomtristotridsiatomtreťom,tritisíctristotridsiatich troch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3333,feminine,nominative,tritisíctristátridsaťtri,tritisíctristotridsaťtri,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,3333,feminine,genitive,tritisícejtristátridsiatehotretej,tritisíctristotridsiatich troch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3333,feminine,dative,tritisícejtristátridsiatemutretej,tritisíctristotridsiatim trom,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3333,feminine,accusative,tritisíctristátridsaťtri,tritisíctristotridsaťtri,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,3333,feminine,instrumental,tritisícoutristátridsiatymtreťou,tritisíctristotridsiatimi tromi,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3333,feminine,locative,tritisícejtristátridsiatomtretej,tritisíctristotridsiatich troch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3333,neuter,nominative,tritisíctristétridsaťtri,tritisíctristotridsaťtri,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,3333,neuter,genitive,tritisícehotristétridsiatehotretieho,tritisíctristotridsiatich troch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3333,neuter,dative,tritisícemutristétridsiatemutretiemu,tritisíctristotridsiatim trom,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3333,neuter,accusative,tritisíctristétridsaťtri,tritisíctristotridsaťtri,"sto, dvesto… are invariable (stého/stá are ordinals)"
sk,cardinal,3333,neuter,instrumental,tritisícimtristétridsiatymtretím,tritisíctristotridsiatimi troma,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,3333,neuter,locative,tritisícomtristétridsiatomtreťom,tritisíctristotridsiatich troch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4000,masculine,genitive,štyritisíceho,štyritisíc,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4000,masculine,dative,štyritisícemu,štyritisíc,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4000,masculine,instrumental,štyritisícim,štyritisíc,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4000,masculine,locative,štyritisícom,štyritisíc,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4000,feminine,genitive,štyritisícej,štyritisíc,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4000,feminine,dative,štyritisícej,štyritisíc,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4000,feminine,instrumental,štyritisícou,štyritisíc,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4000,feminine,locative,štyritisícej,štyritisíc,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4000,neuter,genitive,štyritisíceho,štyritisíc,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4000,neuter,dative,štyritisícemu,štyritisíc,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4000,neuter,instrumental,štyritisícim,štyritisíc,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4000,neuter,locative,štyritisícom,štyritisíc,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4004,masculine,genitive,štyritisícehoštyroch,štyritisíc štyroch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4004,masculine,dative,štyritisícemuštyrom,štyritisíc štyrom,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4004,masculine,accusative,štyritisícštyroch,štyritisícštyri,masc. accusative: inanimate by default (animacy= gives the old form)
sk,cardinal,4004,masculine,instrumental,štyritisícimštyrmi,štyritisíc štyrmi,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4004,masculine,locative,štyritisícomštyroch,štyritisíc štyroch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4004,feminine,genitive,štyritisícejštyroch,štyritisíc štyroch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4004,feminine,dative,štyritisícejštyrom,štyritisíc štyrom,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4004,feminine,instrumental,štyritisícouštyrmi,štyritisíc štyrmi,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4004,feminine,locative,štyritisícejštyroch,štyritisíc štyroch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4004,neuter,genitive,štyritisícehoštyroch,štyritisíc štyroch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4004,neuter,dative,štyritisícemuštyrom,štyritisíc štyrom,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4004,neuter,instrumental,štyritisícimštyrmi,štyritisíc štyrmi,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4004,neuter,locative,štyritisícomštyroch,štyritisíc štyroch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4014,masculine,genitive,štyritisícehoštrnástich,štyritisícštrnástich,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4014,masculine,dative,štyritisícemuštrnástim,štyritisícštrnástim,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4014,masculine,instrumental,štyritisícimštrnástimi,štyritisícštrnástimi,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4014,masculine,locative,štyritisícomštrnástich,štyritisícštrnástich,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4014,feminine,genitive,štyritisícejštrnástich,štyritisícštrnástich,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4014,feminine,dative,štyritisícejštrnástim,štyritisícštrnástim,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4014,feminine,instrumental,štyritisícouštrnástimi,štyritisícštrnástimi,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4014,feminine,locative,štyritisícejštrnástich,štyritisícštrnástich,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4014,neuter,genitive,štyritisícehoštrnástich,štyritisícštrnástich,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4014,neuter,dative,štyritisícemuštrnástim,štyritisícštrnástim,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4014,neuter,instrumental,štyritisícimštrnástimi,štyritisícštrnástimi,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4014,neuter,locative,štyritisícomštrnástich,štyritisícštrnástich,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4044,masculine,genitive,štyritisícehoštyridsiatehoštvrtého,štyritisícštyridsiatich štyroch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4044,masculine,dative,štyritisícemuštyridsiatemuštvrtému,štyritisícštyridsiatim štyrom,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4044,masculine,instrumental,štyritisícimštyridsiatymštvrtým,štyritisícštyridsiatimi štyrmi,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4044,masculine,locative,štyritisícomštyridsiatomštvrtom,štyritisícštyridsiatich štyroch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4044,feminine,genitive,štyritisícejštyridsiatehoštvrtej,štyritisícštyridsiatich štyroch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4044,feminine,dative,štyritisícejštyridsiatemuštvrtej,štyritisícštyridsiatim štyrom,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4044,feminine,instrumental,štyritisícouštyridsiatymštvrtou,štyritisícštyridsiatimi štyrmi,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4044,feminine,locative,štyritisícejštyridsiatomštvrtej,štyritisícštyridsiatich štyroch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4044,neuter,genitive,štyritisícehoštyridsiatehoštvrtého,štyritisícštyridsiatich štyroch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4044,neuter,dative,štyritisícemuštyridsiatemuštvrtému,štyritisícštyridsiatim štyrom,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4044,neuter,instrumental,štyritisícimštyridsiatymštvrtým,štyritisícštyridsiatimi štyrmi,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4044,neuter,locative,štyritisícomštyridsiatomštvrtom,štyritisícštyridsiatich štyroch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
sk,cardinal,4444,masculine,genitive,štyritisícehoštyristoštyridsiatehoštvrtého,štyritisícštyristoštyridsiatich štyroch,tisíc and -tisíc compounds are invariable (tisíceho etc. are ordinals)
